url,page_type,cluster,service,geo,s1_volume,s2_gsc,s3_ads,s4_competitors,s4_which,s5_job_history,signals_met,decision,blocked_by
/locations/lyman/roof-cleaning/,T4 city x service,roof cleaning Lyman WA,roof-cleaning,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/moss-removal/,T4 city x service,moss removal Lyman WA,moss-removal,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/pressure-washing/,T4 city x service,pressure washing Lyman WA,pressure-washing,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/house-washing/,T4 city x service,house washing Lyman WA,house-washing,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/solar-panel-cleaning/,T4 city x service,solar panel cleaning Lyman WA,solar-panel-cleaning,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/,T4 city,Edison WA exterior cleaning,,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/window-cleaning/,T4 city x service,window cleaning Edison WA,window-cleaning,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/gutter-cleaning/,T4 city x service,gutter cleaning Edison WA,gutter-cleaning,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/roof-cleaning/,T4 city x service,roof cleaning Edison WA,roof-cleaning,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/moss-removal/,T4 city x service,moss removal Edison WA,moss-removal,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/pressure-washing/,T4 city x service,pressure washing Edison WA,pressure-washing,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/house-washing/,T4 city x service,house washing Edison WA,house-washing,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/edison/solar-panel-cleaning/,T4 city x service,solar panel cleaning Edison WA,solar-panel-cleaning,edison,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bow/,T4 city,Bow WA exterior cleaning,,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/window-cleaning/,T4 city x service,window cleaning Bow WA,window-cleaning,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/gutter-cleaning/,T4 city x service,gutter cleaning Bow WA,gutter-cleaning,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/roof-cleaning/,T4 city x service,roof cleaning Bow WA,roof-cleaning,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/moss-removal/,T4 city x service,moss removal Bow WA,moss-removal,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/pressure-washing/,T4 city x service,pressure washing Bow WA,pressure-washing,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/house-washing/,T4 city x service,house washing Bow WA,house-washing,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/bow/solar-panel-cleaning/,T4 city x service,solar panel cleaning Bow WA,solar-panel-cleaning,bow,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/,T4 city,Alger WA exterior cleaning,,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/window-cleaning/,T4 city x service,window cleaning Alger WA,window-cleaning,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/gutter-cleaning/,T4 city x service,gutter cleaning Alger WA,gutter-cleaning,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/roof-cleaning/,T4 city x service,roof cleaning Alger WA,roof-cleaning,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/moss-removal/,T4 city x service,moss removal Alger WA,moss-removal,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/pressure-washing/,T4 city x service,pressure washing Alger WA,pressure-washing,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/house-washing/,T4 city x service,house washing Alger WA,house-washing,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/alger/solar-panel-cleaning/,T4 city x service,solar panel cleaning Alger WA,solar-panel-cleaning,alger,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/clear-lake/,T4 city,Clear Lake WA exterior cleaning,,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/window-cleaning/,T4 city x service,window cleaning Clear Lake WA,window-cleaning,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/gutter-cleaning/,T4 city x service,gutter cleaning Clear Lake WA,gutter-cleaning,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/roof-cleaning/,T4 city x service,roof cleaning Clear Lake WA,roof-cleaning,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/moss-removal/,T4 city x service,moss removal Clear Lake WA,moss-removal,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/pressure-washing/,T4 city x service,pressure washing Clear Lake WA,pressure-washing,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/house-washing/,T4 city x service,house washing Clear Lake WA,house-washing,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/clear-lake/solar-panel-cleaning/,T4 city x service,solar panel cleaning Clear Lake WA,solar-panel-cleaning,clear-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/,T4 city,Big Lake WA exterior cleaning,,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/window-cleaning/,T4 city x service,window cleaning Big Lake WA,window-cleaning,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/gutter-cleaning/,T4 city x service,gutter cleaning Big Lake WA,gutter-cleaning,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/roof-cleaning/,T4 city x service,roof cleaning Big Lake WA,roof-cleaning,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/moss-removal/,T4 city x service,moss removal Big Lake WA,moss-removal,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/pressure-washing/,T4 city x service,pressure washing Big Lake WA,pressure-washing,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/house-washing/,T4 city x service,house washing Big Lake WA,house-washing,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/big-lake/solar-panel-cleaning/,T4 city x service,solar panel cleaning Big Lake WA,solar-panel-cleaning,big-lake,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/,T4 city,Conway WA exterior cleaning,,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/window-cleaning/,T4 city x service,window cleaning Conway WA,window-cleaning,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/gutter-cleaning/,T4 city x service,gutter cleaning Conway WA,gutter-cleaning,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/roof-cleaning/,T4 city x service,roof cleaning Conway WA,roof-cleaning,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/moss-removal/,T4 city x service,moss removal Conway WA,moss-removal,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/pressure-washing/,T4 city x service,pressure washing Conway WA,pressure-washing,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/house-washing/,T4 city x service,house washing Conway WA,house-washing,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/conway/solar-panel-cleaning/,T4 city x service,solar panel cleaning Conway WA,solar-panel-cleaning,conway,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/,T4 city,Concrete WA exterior cleaning,,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/window-cleaning/,T4 city x service,window cleaning Concrete WA,window-cleaning,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/gutter-cleaning/,T4 city x service,gutter cleaning Concrete WA,gutter-cleaning,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/roof-cleaning/,T4 city x service,roof cleaning Concrete WA,roof-cleaning,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/moss-removal/,T4 city x service,moss removal Concrete WA,moss-removal,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/pressure-washing/,T4 city x service,pressure washing Concrete WA,pressure-washing,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/house-washing/,T4 city x service,house washing Concrete WA,house-washing,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/concrete/solar-panel-cleaning/,T4 city x service,solar panel cleaning Concrete WA,solar-panel-cleaning,concrete,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/,T4 city,Hamilton WA exterior cleaning,,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/window-cleaning/,T4 city x service,window cleaning Hamilton WA,window-cleaning,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/gutter-cleaning/,T4 city x service,gutter cleaning Hamilton WA,gutter-cleaning,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/roof-cleaning/,T4 city x service,roof cleaning Hamilton WA,roof-cleaning,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/moss-removal/,T4 city x service,moss removal Hamilton WA,moss-removal,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/pressure-washing/,T4 city x service,pressure washing Hamilton WA,pressure-washing,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/house-washing/,T4 city x service,house washing Hamilton WA,house-washing,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/hamilton/solar-panel-cleaning/,T4 city x service,solar panel cleaning Hamilton WA,solar-panel-cleaning,hamilton,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/,T4 city,Bay View WA exterior cleaning,,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/window-cleaning/,T4 city x service,window cleaning Bay View WA,window-cleaning,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/gutter-cleaning/,T4 city x service,gutter cleaning Bay View WA,gutter-cleaning,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/roof-cleaning/,T4 city x service,roof cleaning Bay View WA,roof-cleaning,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/moss-removal/,T4 city x service,moss removal Bay View WA,moss-removal,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/pressure-washing/,T4 city x service,pressure washing Bay View WA,pressure-washing,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/house-washing/,T4 city x service,house washing Bay View WA,house-washing,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bay-view/solar-panel-cleaning/,T4 city x service,solar panel cleaning Bay View WA,solar-panel-cleaning,bay-view,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/,T4 city,Oak Harbor WA exterior cleaning,,oak-harbor,UNMEASURED,"3 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/window-cleaning/,T4 city x service,window cleaning Oak Harbor WA,window-cleaning,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/gutter-cleaning/,T4 city x service,gutter cleaning Oak Harbor WA,gutter-cleaning,oak-harbor,UNMEASURED,"3 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/roof-cleaning/,T4 city x service,roof cleaning Oak Harbor WA,roof-cleaning,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/moss-removal/,T4 city x service,moss removal Oak Harbor WA,moss-removal,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/pressure-washing/,T4 city x service,pressure washing Oak Harbor WA,pressure-washing,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/house-washing/,T4 city x service,house washing Oak Harbor WA,house-washing,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/oak-harbor/solar-panel-cleaning/,T4 city x service,solar panel cleaning Oak Harbor WA,solar-panel-cleaning,oak-harbor,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/point-roberts/,T4 city,Point Roberts WA exterior cleaning,,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/window-cleaning/,T4 city x service,window cleaning Point Roberts WA,window-cleaning,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/gutter-cleaning/,T4 city x service,gutter cleaning Point Roberts WA,gutter-cleaning,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
